city,scenario,year,model,tas_C,pr_mm_day
Montreal,historical,1875,GFDL-ESM4,4.307,4.107
Montreal,historical,1876,GFDL-ESM4,4.247,4.186
Montreal,historical,1877,GFDL-ESM4,3.072,3.596
Montreal,historical,1878,GFDL-ESM4,3.41,4.02
Montreal,historical,1879,GFDL-ESM4,3.941,3.719
Montreal,historical,1880,GFDL-ESM4,4.186,3.64
Montreal,historical,1881,GFDL-ESM4,3.863,3.579
Montreal,historical,1882,GFDL-ESM4,4.361,3.766
Montreal,historical,1883,GFDL-ESM4,4.978,3.454
Montreal,historical,1884,GFDL-ESM4,2.731,3.749
Montreal,historical,1885,GFDL-ESM4,3.224,3.957
Montreal,historical,1886,GFDL-ESM4,3.637,3.192
Montreal,historical,1887,GFDL-ESM4,3.088,3.466
Montreal,historical,1888,GFDL-ESM4,3.087,3.849
Montreal,historical,1889,GFDL-ESM4,3.7,3.828
Montreal,historical,1890,GFDL-ESM4,3.34,3.161
Montreal,historical,1891,GFDL-ESM4,3.669,4.047
Montreal,historical,1892,GFDL-ESM4,2.955,3.759
Montreal,historical,1893,GFDL-ESM4,3.85,3.655
Montreal,historical,1894,GFDL-ESM4,3.493,3.666
Montreal,historical,1895,GFDL-ESM4,4.277,3.746
Montreal,historical,1896,GFDL-ESM4,5.737,3.705
Montreal,historical,1897,GFDL-ESM4,3.643,3.494
Montreal,historical,1898,GFDL-ESM4,3.883,3.208
Montreal,historical,1899,GFDL-ESM4,4.406,3.362
Montreal,historical,1900,GFDL-ESM4,5.101,3.291
Montreal,historical,1901,GFDL-ESM4,3.47,4.174
Montreal,historical,1902,GFDL-ESM4,4.012,3.561
Montreal,historical,1903,GFDL-ESM4,2.052,3.504
Montreal,historical,1904,GFDL-ESM4,3.822,3.469
Montreal,historical,1905,GFDL-ESM4,3.905,4.154
Montreal,historical,1906,GFDL-ESM4,4.17,3.584
Montreal,historical,1907,GFDL-ESM4,4.205,3.444
Montreal,historical,1908,GFDL-ESM4,3.831,3.722
Montreal,historical,1909,GFDL-ESM4,3.193,3.412
Montreal,historical,1910,GFDL-ESM4,3.315,3.559
Montreal,historical,1911,GFDL-ESM4,3.306,3.698
Montreal,historical,1912,GFDL-ESM4,2.668,3.488
Montreal,historical,1913,GFDL-ESM4,2.499,3.685
Montreal,historical,1914,GFDL-ESM4,3.581,4.003
Montreal,historical,1915,GFDL-ESM4,4.349,3.174
Montreal,historical,1916,GFDL-ESM4,4.509,3.736
Montreal,historical,1917,GFDL-ESM4,3.268,3.561
Montreal,historical,1918,GFDL-ESM4,2.921,3.815
Montreal,historical,1919,GFDL-ESM4,4.442,3.346
Montreal,historical,1920,GFDL-ESM4,4.514,3.669
Montreal,historical,1921,GFDL-ESM4,3.819,3.603
Montreal,historical,1922,GFDL-ESM4,3.211,3.751
Montreal,historical,1923,GFDL-ESM4,3.712,3.404
Montreal,historical,1924,GFDL-ESM4,3.794,3.153
Montreal,historical,1925,GFDL-ESM4,4.424,3.967
Montreal,historical,1926,GFDL-ESM4,3.614,3.501
Montreal,historical,1927,GFDL-ESM4,3.982,3.582
Montreal,historical,1928,GFDL-ESM4,4.473,2.985
Montreal,historical,1929,GFDL-ESM4,4.929,3.851
Montreal,historical,1930,GFDL-ESM4,3.638,3.68
Montreal,historical,1931,GFDL-ESM4,4.159,3.199
Montreal,historical,1932,GFDL-ESM4,4.666,3.958
Montreal,historical,1933,GFDL-ESM4,4.23,3.933
Montreal,historical,1934,GFDL-ESM4,4.054,3.901
Montreal,historical,1935,GFDL-ESM4,3.246,3.8
Montreal,historical,1936,GFDL-ESM4,3.666,3.65
Montreal,historical,1937,GFDL-ESM4,3.755,3.688
Montreal,historical,1938,GFDL-ESM4,3.819,3.645
Montreal,historical,1939,GFDL-ESM4,4.065,3.152
Montreal,historical,1940,GFDL-ESM4,4.762,3.507
Montreal,historical,1941,GFDL-ESM4,2.646,4.094
Montreal,historical,1942,GFDL-ESM4,3.549,3.963
Montreal,historical,1943,GFDL-ESM4,4.176,3.713
Montreal,historical,1944,GFDL-ESM4,3.302,3.206
Montreal,historical,1945,GFDL-ESM4,3.431,3.635
Montreal,historical,1946,GFDL-ESM4,2.807,3.911
Montreal,historical,1947,GFDL-ESM4,3.215,3.96
Montreal,historical,1948,GFDL-ESM4,3.723,3.529
Montreal,historical,1949,GFDL-ESM4,4.559,3.953
Montreal,historical,1950,GFDL-ESM4,5.103,3.113
Montreal,historical,1951,GFDL-ESM4,4.38,3.001
Montreal,historical,1952,GFDL-ESM4,3.671,3.839
Montreal,historical,1953,GFDL-ESM4,3.559,4.246
Montreal,historical,1954,GFDL-ESM4,4.026,3.864
Montreal,historical,1955,GFDL-ESM4,3.983,2.946
Montreal,historical,1956,GFDL-ESM4,4.362,3.573
Montreal,historical,1957,GFDL-ESM4,3.34,4.115
Montreal,historical,1958,GFDL-ESM4,3.772,2.965
Montreal,historical,1959,GFDL-ESM4,4.207,3.777
Montreal,historical,1960,GFDL-ESM4,2.339,3.334
Montreal,historical,1961,GFDL-ESM4,3.477,3.475
Montreal,historical,1962,GFDL-ESM4,3.048,3.593
Montreal,historical,1963,GFDL-ESM4,3.578,3.299
Montreal,historical,1964,GFDL-ESM4,3.449,3.57
Montreal,historical,1965,GFDL-ESM4,3.007,3.411
Montreal,historical,1966,GFDL-ESM4,3.359,4.033
Montreal,historical,1967,GFDL-ESM4,2.865,3.42
Montreal,historical,1968,GFDL-ESM4,3.61,3.194
Montreal,historical,1969,GFDL-ESM4,4.284,3.673
Montreal,historical,1970,GFDL-ESM4,3.285,3.758
Montreal,historical,1971,GFDL-ESM4,3.47,3.719
Montreal,historical,1972,GFDL-ESM4,3.896,3.632
Montreal,historical,1973,GFDL-ESM4,3.43,3.935
Montreal,historical,1974,GFDL-ESM4,3.03,4.039
Montreal,historical,1975,GFDL-ESM4,4.25,3.164
Montreal,historical,1976,GFDL-ESM4,2.515,3.413
Montreal,historical,1977,GFDL-ESM4,3.852,3.822
Montreal,historical,1978,GFDL-ESM4,3.896,3.407
Montreal,historical,1979,GFDL-ESM4,3.95,3.711
Montreal,historical,1980,GFDL-ESM4,3.826,4.335
Montreal,historical,1981,GFDL-ESM4,3.042,3.671
Montreal,historical,1982,GFDL-ESM4,3.609,3.634
Montreal,historical,1983,GFDL-ESM4,2.955,3.481
Montreal,historical,1984,GFDL-ESM4,3.107,3.532
Montreal,historical,1985,GFDL-ESM4,3.561,3.424
Montreal,historical,1986,GFDL-ESM4,3.362,4.01
Montreal,historical,1987,GFDL-ESM4,3.787,3.242
Montreal,historical,1988,GFDL-ESM4,2.926,3.105
Montreal,historical,1989,GFDL-ESM4,4.51,3.852
Montreal,historical,1990,GFDL-ESM4,3.434,3.423
Montreal,historical,1991,GFDL-ESM4,3.746,3.544
Montreal,historical,1992,GFDL-ESM4,3.385,3.071
Montreal,historical,1993,GFDL-ESM4,2.517,3.55
Montreal,historical,1994,GFDL-ESM4,3.468,3.715
Montreal,historical,1995,GFDL-ESM4,3.787,3.808
Montreal,historical,1996,GFDL-ESM4,3.603,3.53
Montreal,historical,1997,GFDL-ESM4,2.827,3.391
Montreal,historical,1998,GFDL-ESM4,3.289,3.477
Montreal,historical,1999,GFDL-ESM4,3.281,3.58
Montreal,historical,2000,GFDL-ESM4,2.733,3.327
Montreal,historical,2001,GFDL-ESM4,4.961,3.598
Montreal,historical,2002,GFDL-ESM4,4.511,3.229
Montreal,historical,2003,GFDL-ESM4,2.625,3.38
Montreal,historical,2004,GFDL-ESM4,4.374,3.321
Montreal,historical,2005,GFDL-ESM4,5.375,3.659
Montreal,historical,2006,GFDL-ESM4,4.946,3.543
Montreal,historical,2007,GFDL-ESM4,3.382,3.556
Montreal,historical,2008,GFDL-ESM4,5.472,3.324
Montreal,historical,2009,GFDL-ESM4,4.835,3.96
Montreal,historical,2010,GFDL-ESM4,3.597,3.17
Montreal,historical,2011,GFDL-ESM4,4.051,3.997
Montreal,historical,2012,GFDL-ESM4,3.252,4.327
Montreal,historical,2013,GFDL-ESM4,5.93,3.095
Montreal,historical,2014,GFDL-ESM4,3.656,3.211
Montreal,ssp126,2015,GFDL-ESM4,5.376,3.599
Montreal,ssp126,2016,GFDL-ESM4,4.365,3.204
Montreal,ssp126,2017,GFDL-ESM4,6.034,3.469
Montreal,ssp126,2018,GFDL-ESM4,5.874,3.956
Montreal,ssp126,2019,GFDL-ESM4,4.109,3.779
Montreal,ssp126,2020,GFDL-ESM4,4.756,4.445
Montreal,ssp126,2021,GFDL-ESM4,5.755,3.96
Montreal,ssp126,2022,GFDL-ESM4,5.297,3.759
Montreal,ssp126,2023,GFDL-ESM4,5.373,3.545
Montreal,ssp126,2024,GFDL-ESM4,5.828,2.808
Montreal,ssp126,2025,GFDL-ESM4,4.21,3.773
Montreal,ssp126,2026,GFDL-ESM4,5.302,3.365
Montreal,ssp126,2027,GFDL-ESM4,5.296,4.148
Montreal,ssp126,2028,GFDL-ESM4,5.862,3.159
Montreal,ssp126,2029,GFDL-ESM4,5.732,3.462
Montreal,ssp126,2030,GFDL-ESM4,5.758,3.559
Montreal,ssp126,2031,GFDL-ESM4,5.442,3.624
Montreal,ssp126,2032,GFDL-ESM4,4.782,4.041
Montreal,ssp126,2033,GFDL-ESM4,4.964,3.401
Montreal,ssp126,2034,GFDL-ESM4,6.131,3.224
Montreal,ssp126,2035,GFDL-ESM4,4.945,4.696
Montreal,ssp126,2036,GFDL-ESM4,4.915,3.758
Montreal,ssp126,2037,GFDL-ESM4,4.89,2.897
Montreal,ssp126,2038,GFDL-ESM4,6.037,4.406
Montreal,ssp126,2039,GFDL-ESM4,4.97,3.412
Montreal,ssp126,2040,GFDL-ESM4,5.465,4.004
Montreal,ssp126,2041,GFDL-ESM4,5.07,3.775
Montreal,ssp126,2042,GFDL-ESM4,5.975,3.732
Montreal,ssp126,2043,GFDL-ESM4,6.225,3.785
Montreal,ssp126,2044,GFDL-ESM4,4.947,3.922
Montreal,ssp126,2045,GFDL-ESM4,4.094,3.922
Montreal,ssp126,2046,GFDL-ESM4,6.107,4.11
Montreal,ssp126,2047,GFDL-ESM4,5.497,3.68
Montreal,ssp126,2048,GFDL-ESM4,4.929,4.095
Montreal,ssp126,2049,GFDL-ESM4,6.388,4.109
Montreal,ssp126,2050,GFDL-ESM4,6.053,4.457
Montreal,ssp126,2051,GFDL-ESM4,5.446,3.526
Montreal,ssp126,2052,GFDL-ESM4,6.081,4.16
Montreal,ssp126,2053,GFDL-ESM4,5.46,4.269
Montreal,ssp126,2054,GFDL-ESM4,4.918,4.062
Montreal,ssp126,2055,GFDL-ESM4,6.145,3.497
Montreal,ssp126,2056,GFDL-ESM4,5.128,3.981
Montreal,ssp126,2057,GFDL-ESM4,6.304,4.16
Montreal,ssp126,2058,GFDL-ESM4,5.387,3.602
Montreal,ssp126,2059,GFDL-ESM4,6.721,3.374
Montreal,ssp126,2060,GFDL-ESM4,5.218,3.835
Montreal,ssp126,2061,GFDL-ESM4,5.713,3.437
Montreal,ssp126,2062,GFDL-ESM4,6.419,4.0
Montreal,ssp126,2063,GFDL-ESM4,6.312,4.194
Montreal,ssp126,2064,GFDL-ESM4,5.047,3.908
Montreal,ssp126,2065,GFDL-ESM4,5.389,3.55
Montreal,ssp126,2066,GFDL-ESM4,5.964,3.757
Montreal,ssp126,2067,GFDL-ESM4,5.709,3.377
Montreal,ssp126,2068,GFDL-ESM4,6.377,3.551
Montreal,ssp126,2069,GFDL-ESM4,6.771,3.843
Montreal,ssp126,2070,GFDL-ESM4,6.683,3.563
Montreal,ssp126,2071,GFDL-ESM4,5.821,3.509
Montreal,ssp126,2072,GFDL-ESM4,5.827,3.682
Montreal,ssp126,2073,GFDL-ESM4,6.324,3.715
Montreal,ssp126,2074,GFDL-ESM4,5.978,3.721
Montreal,ssp126,2075,GFDL-ESM4,6.214,4.023
Montreal,ssp126,2076,GFDL-ESM4,6.354,3.588
Montreal,ssp126,2077,GFDL-ESM4,6.473,3.848
Montreal,ssp126,2078,GFDL-ESM4,5.597,4.176
Montreal,ssp126,2079,GFDL-ESM4,5.648,3.498
Montreal,ssp126,2080,GFDL-ESM4,5.314,3.713
Montreal,ssp126,2081,GFDL-ESM4,5.502,3.427
Montreal,ssp126,2082,GFDL-ESM4,6.05,4.045
Montreal,ssp126,2083,GFDL-ESM4,5.597,4.026
Montreal,ssp126,2084,GFDL-ESM4,6.141,3.872
Montreal,ssp126,2085,GFDL-ESM4,5.502,3.723
Montreal,ssp126,2086,GFDL-ESM4,4.673,3.429
Montreal,ssp126,2087,GFDL-ESM4,6.023,4.074
Montreal,ssp126,2088,GFDL-ESM4,6.269,3.953
Montreal,ssp126,2089,GFDL-ESM4,5.864,3.505
Montreal,ssp126,2090,GFDL-ESM4,5.403,3.645
Montreal,ssp126,2091,GFDL-ESM4,5.705,4.256
Montreal,ssp126,2092,GFDL-ESM4,5.907,3.689
Montreal,ssp126,2093,GFDL-ESM4,6.046,3.975
Montreal,ssp126,2094,GFDL-ESM4,5.172,2.916
Montreal,ssp126,2095,GFDL-ESM4,5.432,4.196
Montreal,ssp126,2096,GFDL-ESM4,5.949,3.663
Montreal,ssp126,2097,GFDL-ESM4,5.742,4.053
Montreal,ssp126,2098,GFDL-ESM4,4.263,3.937
Montreal,ssp126,2099,GFDL-ESM4,5.194,3.614
Montreal,ssp126,2100,GFDL-ESM4,5.692,4.134
Montreal,ssp245,2015,GFDL-ESM4,4.229,3.96
Montreal,ssp245,2016,GFDL-ESM4,5.548,3.571
Montreal,ssp245,2017,GFDL-ESM4,4.924,3.574
Montreal,ssp245,2018,GFDL-ESM4,4.763,3.674
Montreal,ssp245,2019,GFDL-ESM4,5.895,4.036
Montreal,ssp245,2020,GFDL-ESM4,4.853,3.595
Montreal,ssp245,2021,GFDL-ESM4,4.666,4.076
Montreal,ssp245,2022,GFDL-ESM4,6.376,3.952
Montreal,ssp245,2023,GFDL-ESM4,4.854,3.689
Montreal,ssp245,2024,GFDL-ESM4,5.252,3.963
Montreal,ssp245,2025,GFDL-ESM4,6.297,3.516
Montreal,ssp245,2026,GFDL-ESM4,5.714,4.031
Montreal,ssp245,2027,GFDL-ESM4,4.851,3.957
Montreal,ssp245,2028,GFDL-ESM4,5.499,3.263
Montreal,ssp245,2029,GFDL-ESM4,4.888,3.704
Montreal,ssp245,2030,GFDL-ESM4,4.78,3.677
Montreal,ssp245,2031,GFDL-ESM4,5.436,3.227
Montreal,ssp245,2032,GFDL-ESM4,5.306,3.685
Montreal,ssp245,2033,GFDL-ESM4,5.618,3.948
Montreal,ssp245,2034,GFDL-ESM4,4.648,3.676
Montreal,ssp245,2035,GFDL-ESM4,4.603,3.73
Montreal,ssp245,2036,GFDL-ESM4,5.42,3.623
Montreal,ssp245,2037,GFDL-ESM4,6.645,3.525
Montreal,ssp245,2038,GFDL-ESM4,5.887,3.313
Montreal,ssp245,2039,GFDL-ESM4,6.182,3.938
Montreal,ssp245,2040,GFDL-ESM4,5.79,3.76
Montreal,ssp245,2041,GFDL-ESM4,4.949,3.473
Montreal,ssp245,2042,GFDL-ESM4,5.609,3.643
Montreal,ssp245,2043,GFDL-ESM4,5.0,4.366
Montreal,ssp245,2044,GFDL-ESM4,5.838,3.466
Montreal,ssp245,2045,GFDL-ESM4,5.491,3.959
Montreal,ssp245,2046,GFDL-ESM4,5.429,3.695
Montreal,ssp245,2047,GFDL-ESM4,6.54,4.469
Montreal,ssp245,2048,GFDL-ESM4,5.444,4.213
Montreal,ssp245,2049,GFDL-ESM4,7.274,3.505
Montreal,ssp245,2050,GFDL-ESM4,5.97,3.718
Montreal,ssp245,2051,GFDL-ESM4,5.365,3.974
Montreal,ssp245,2052,GFDL-ESM4,5.781,3.918
Montreal,ssp245,2053,GFDL-ESM4,6.632,4.701
Montreal,ssp245,2054,GFDL-ESM4,5.683,3.662
Montreal,ssp245,2055,GFDL-ESM4,5.73,3.619
Montreal,ssp245,2056,GFDL-ESM4,5.663,3.962
Montreal,ssp245,2057,GFDL-ESM4,7.17,3.715
Montreal,ssp245,2058,GFDL-ESM4,5.962,3.179
Montreal,ssp245,2059,GFDL-ESM4,5.808,4.596
Montreal,ssp245,2060,GFDL-ESM4,6.67,3.486
Montreal,ssp245,2061,GFDL-ESM4,5.923,3.487
Montreal,ssp245,2062,GFDL-ESM4,5.176,3.558
Montreal,ssp245,2063,GFDL-ESM4,5.714,4.217
Montreal,ssp245,2064,GFDL-ESM4,7.395,4.337
Montreal,ssp245,2065,GFDL-ESM4,6.257,4.316
Montreal,ssp245,2066,GFDL-ESM4,5.971,4.325
Montreal,ssp245,2067,GFDL-ESM4,5.839,4.029
Montreal,ssp245,2068,GFDL-ESM4,5.648,3.697
Montreal,ssp245,2069,GFDL-ESM4,5.146,4.545
Montreal,ssp245,2070,GFDL-ESM4,5.747,3.991
Montreal,ssp245,2071,GFDL-ESM4,6.632,4.329
Montreal,ssp245,2072,GFDL-ESM4,6.235,3.999
Montreal,ssp245,2073,GFDL-ESM4,8.069,3.222
Montreal,ssp245,2074,GFDL-ESM4,6.671,4.305
Montreal,ssp245,2075,GFDL-ESM4,8.067,3.626
Montreal,ssp245,2076,GFDL-ESM4,7.371,4.487
Montreal,ssp245,2077,GFDL-ESM4,8.172,4.356
Montreal,ssp245,2078,GFDL-ESM4,7.129,4.167
Montreal,ssp245,2079,GFDL-ESM4,6.432,4.159
Montreal,ssp245,2080,GFDL-ESM4,7.085,3.497
Montreal,ssp245,2081,GFDL-ESM4,7.686,4.492
Montreal,ssp245,2082,GFDL-ESM4,7.373,3.77
Montreal,ssp245,2083,GFDL-ESM4,7.57,3.759
Montreal,ssp245,2084,GFDL-ESM4,6.71,3.853
Montreal,ssp245,2085,GFDL-ESM4,6.658,4.314
Montreal,ssp245,2086,GFDL-ESM4,8.133,3.921
Montreal,ssp245,2087,GFDL-ESM4,6.598,4.098
Montreal,ssp245,2088,GFDL-ESM4,7.017,3.981
Montreal,ssp245,2089,GFDL-ESM4,6.604,4.119
Montreal,ssp245,2090,GFDL-ESM4,7.104,3.081
Montreal,ssp245,2091,GFDL-ESM4,6.329,4.155
Montreal,ssp245,2092,GFDL-ESM4,6.829,3.998
Montreal,ssp245,2093,GFDL-ESM4,6.639,3.845
Montreal,ssp245,2094,GFDL-ESM4,7.312,3.534
Montreal,ssp245,2095,GFDL-ESM4,7.718,4.308
Montreal,ssp245,2096,GFDL-ESM4,6.388,4.013
Montreal,ssp245,2097,GFDL-ESM4,7.853,4.36
Montreal,ssp245,2098,GFDL-ESM4,9.376,4.228
Montreal,ssp245,2099,GFDL-ESM4,6.875,4.067
Montreal,ssp245,2100,GFDL-ESM4,7.129,4.349
Montreal,ssp585,2015,GFDL-ESM4,3.107,3.689
Montreal,ssp585,2016,GFDL-ESM4,4.367,3.457
Montreal,ssp585,2017,GFDL-ESM4,5.261,3.733
Montreal,ssp585,2018,GFDL-ESM4,5.052,3.27
Montreal,ssp585,2019,GFDL-ESM4,4.315,4.106
Montreal,ssp585,2020,GFDL-ESM4,4.645,3.304
Montreal,ssp585,2021,GFDL-ESM4,4.506,3.323
Montreal,ssp585,2022,GFDL-ESM4,6.139,3.411
Montreal,ssp585,2023,GFDL-ESM4,6.149,3.601
Montreal,ssp585,2024,GFDL-ESM4,6.055,3.79
Montreal,ssp585,2025,GFDL-ESM4,5.388,3.694
Montreal,ssp585,2026,GFDL-ESM4,4.573,3.995
Montreal,ssp585,2027,GFDL-ESM4,4.771,3.732
Montreal,ssp585,2028,GFDL-ESM4,4.789,3.146
Montreal,ssp585,2029,GFDL-ESM4,6.06,3.888
Montreal,ssp585,2030,GFDL-ESM4,4.984,3.385
Montreal,ssp585,2031,GFDL-ESM4,5.329,3.826
Montreal,ssp585,2032,GFDL-ESM4,6.791,2.856
Montreal,ssp585,2033,GFDL-ESM4,5.09,3.488
Montreal,ssp585,2034,GFDL-ESM4,4.911,3.903
Montreal,ssp585,2035,GFDL-ESM4,5.441,3.356
Montreal,ssp585,2036,GFDL-ESM4,6.03,2.886
Montreal,ssp585,2037,GFDL-ESM4,5.841,3.396
Montreal,ssp585,2038,GFDL-ESM4,5.05,3.143
Montreal,ssp585,2039,GFDL-ESM4,6.064,3.303
Montreal,ssp585,2040,GFDL-ESM4,5.546,3.631
Montreal,ssp585,2041,GFDL-ESM4,5.556,4.141
Montreal,ssp585,2042,GFDL-ESM4,5.211,3.988
Montreal,ssp585,2043,GFDL-ESM4,5.106,3.861
Montreal,ssp585,2044,GFDL-ESM4,5.901,4.482
Montreal,ssp585,2045,GFDL-ESM4,6.045,4.032
Montreal,ssp585,2046,GFDL-ESM4,6.742,3.807
Montreal,ssp585,2047,GFDL-ESM4,7.153,4.259
Montreal,ssp585,2048,GFDL-ESM4,6.798,4.193
Montreal,ssp585,2049,GFDL-ESM4,6.986,3.947
Montreal,ssp585,2050,GFDL-ESM4,6.727,4.279
Montreal,ssp585,2051,GFDL-ESM4,5.871,4.184
Montreal,ssp585,2052,GFDL-ESM4,7.026,3.569
Montreal,ssp585,2053,GFDL-ESM4,6.92,4.308
Montreal,ssp585,2054,GFDL-ESM4,6.307,3.461
Montreal,ssp585,2055,GFDL-ESM4,7.82,3.597
Montreal,ssp585,2056,GFDL-ESM4,5.722,4.028
Montreal,ssp585,2057,GFDL-ESM4,7.026,3.962
Montreal,ssp585,2058,GFDL-ESM4,7.278,4.177
Montreal,ssp585,2059,GFDL-ESM4,8.476,3.912
Montreal,ssp585,2060,GFDL-ESM4,6.699,3.785
Montreal,ssp585,2061,GFDL-ESM4,6.832,3.538
Montreal,ssp585,2062,GFDL-ESM4,6.9,3.706
Montreal,ssp585,2063,GFDL-ESM4,6.528,4.405
Montreal,ssp585,2064,GFDL-ESM4,6.878,3.696
Montreal,ssp585,2065,GFDL-ESM4,7.619,4.081
Montreal,ssp585,2066,GFDL-ESM4,7.488,3.662
Montreal,ssp585,2067,GFDL-ESM4,7.957,3.835
Montreal,ssp585,2068,GFDL-ESM4,7.206,4.522
Montreal,ssp585,2069,GFDL-ESM4,7.581,3.926
Montreal,ssp585,2070,GFDL-ESM4,7.257,4.041
Montreal,ssp585,2071,GFDL-ESM4,8.546,4.439
Montreal,ssp585,2072,GFDL-ESM4,8.56,4.463
Montreal,ssp585,2073,GFDL-ESM4,8.524,3.822
Montreal,ssp585,2074,GFDL-ESM4,7.828,4.363
Montreal,ssp585,2075,GFDL-ESM4,8.723,3.498
Montreal,ssp585,2076,GFDL-ESM4,8.371,4.803
Montreal,ssp585,2077,GFDL-ESM4,7.904,3.491
Montreal,ssp585,2078,GFDL-ESM4,8.63,4.218
Montreal,ssp585,2079,GFDL-ESM4,8.588,3.732
Montreal,ssp585,2080,GFDL-ESM4,7.918,4.237
Montreal,ssp585,2081,GFDL-ESM4,8.387,3.991
Montreal,ssp585,2082,GFDL-ESM4,9.191,3.554
Montreal,ssp585,2083,GFDL-ESM4,8.291,3.614
Montreal,ssp585,2084,GFDL-ESM4,8.807,4.226
Montreal,ssp585,2085,GFDL-ESM4,8.199,4.247
Montreal,ssp585,2086,GFDL-ESM4,9.217,4.064
Montreal,ssp585,2087,GFDL-ESM4,9.256,3.813
Montreal,ssp585,2088,GFDL-ESM4,9.175,3.171
Montreal,ssp585,2089,GFDL-ESM4,9.179,4.059
Montreal,ssp585,2090,GFDL-ESM4,9.856,4.512
Montreal,ssp585,2091,GFDL-ESM4,9.287,4.203
Montreal,ssp585,2092,GFDL-ESM4,8.168,3.751
Montreal,ssp585,2093,GFDL-ESM4,9.802,3.439
Montreal,ssp585,2094,GFDL-ESM4,10.873,3.899
Montreal,ssp585,2095,GFDL-ESM4,9.462,4.695
Montreal,ssp585,2096,GFDL-ESM4,9.328,4.027
Montreal,ssp585,2097,GFDL-ESM4,8.538,3.837
Montreal,ssp585,2098,GFDL-ESM4,9.569,3.805
Montreal,ssp585,2099,GFDL-ESM4,9.279,4.636
Montreal,ssp585,2100,GFDL-ESM4,9.826,4.407
Montreal,historical,1850,IPSL-CM6A-LR,2.886,3.924
Montreal,historical,1851,IPSL-CM6A-LR,3.843,3.841
Montreal,historical,1852,IPSL-CM6A-LR,2.895,4.009
Montreal,historical,1853,IPSL-CM6A-LR,2.877,3.858
Montreal,historical,1854,IPSL-CM6A-LR,2.994,4.263
Montreal,historical,1855,IPSL-CM6A-LR,3.1,3.897
Montreal,historical,1856,IPSL-CM6A-LR,3.76,3.475
Montreal,historical,1857,IPSL-CM6A-LR,3.11,4.002
Montreal,historical,1858,IPSL-CM6A-LR,3.491,4.392
Montreal,historical,1859,IPSL-CM6A-LR,3.969,4.299
Montreal,historical,1860,IPSL-CM6A-LR,3.627,4.239
Montreal,historical,1861,IPSL-CM6A-LR,3.895,5.069
Montreal,historical,1862,IPSL-CM6A-LR,3.188,3.806
Montreal,historical,1863,IPSL-CM6A-LR,2.056,4.016
Montreal,historical,1864,IPSL-CM6A-LR,2.069,4.571
Montreal,historical,1865,IPSL-CM6A-LR,2.969,4.048
Montreal,historical,1866,IPSL-CM6A-LR,3.425,4.3
Montreal,historical,1867,IPSL-CM6A-LR,2.369,4.082
Montreal,historical,1868,IPSL-CM6A-LR,2.846,4.498
Montreal,historical,1869,IPSL-CM6A-LR,3.472,4.159
Montreal,historical,1870,IPSL-CM6A-LR,3.788,4.78
Montreal,historical,1871,IPSL-CM6A-LR,2.885,4.026
Montreal,historical,1872,IPSL-CM6A-LR,3.6,3.413
Montreal,historical,1873,IPSL-CM6A-LR,2.257,4.826
Montreal,historical,1874,IPSL-CM6A-LR,3.37,3.824
Montreal,historical,1875,IPSL-CM6A-LR,3.042,3.772
Montreal,historical,1876,IPSL-CM6A-LR,3.376,4.25
Montreal,historical,1877,IPSL-CM6A-LR,3.274,4.397
Montreal,historical,1878,IPSL-CM6A-LR,4.407,3.955
Montreal,historical,1879,IPSL-CM6A-LR,3.939,4.357
Montreal,historical,1880,IPSL-CM6A-LR,1.871,4.506
Montreal,historical,1881,IPSL-CM6A-LR,2.15,4.093
Montreal,historical,1882,IPSL-CM6A-LR,4.25,3.727
Montreal,historical,1883,IPSL-CM6A-LR,3.309,4.116
Montreal,historical,1884,IPSL-CM6A-LR,3.737,4.234
Montreal,historical,1885,IPSL-CM6A-LR,3.317,4.145
Montreal,historical,1886,IPSL-CM6A-LR,3.712,4.29
Montreal,historical,1887,IPSL-CM6A-LR,1.815,4.306
Montreal,historical,1888,IPSL-CM6A-LR,3.159,4.888
Montreal,historical,1889,IPSL-CM6A-LR,3.783,4.0
Montreal,historical,1890,IPSL-CM6A-LR,1.748,3.991
Montreal,historical,1891,IPSL-CM6A-LR,2.755,4.137
Montreal,historical,1892,IPSL-CM6A-LR,2.442,4.716
Montreal,historical,1893,IPSL-CM6A-LR,3.922,4.127
Montreal,historical,1894,IPSL-CM6A-LR,3.599,4.583
Montreal,historical,1895,IPSL-CM6A-LR,4.329,4.128
Montreal,historical,1896,IPSL-CM6A-LR,3.33,3.846
Montreal,historical,1897,IPSL-CM6A-LR,3.722,4.436
Montreal,historical,1898,IPSL-CM6A-LR,3.456,4.198
Montreal,historical,1899,IPSL-CM6A-LR,4.152,3.853
Montreal,historical,1900,IPSL-CM6A-LR,4.142,3.398
Montreal,historical,1901,IPSL-CM6A-LR,3.427,4.442
Montreal,historical,1902,IPSL-CM6A-LR,4.031,4.569
Montreal,historical,1903,IPSL-CM6A-LR,2.313,4.197
Montreal,historical,1904,IPSL-CM6A-LR,2.831,4.18
Montreal,historical,1905,IPSL-CM6A-LR,3.66,4.183
Montreal,historical,1906,IPSL-CM6A-LR,4.3,4.234
Montreal,historical,1907,IPSL-CM6A-LR,4.12,4.249
Montreal,historical,1908,IPSL-CM6A-LR,2.97,3.893
