city,lat,lon,scenario,year,tas_mean_C,tas_p10_C,tas_p90_C,pr_mean_mmday,n_models
Rome,41.9,12.5,historical,1929,15.235,13.6,16.858,1.921,8.0
Rome,41.9,12.5,historical,1930,15.603,13.663,17.635,1.692,8.0
Rome,41.9,12.5,historical,1931,15.49,14.198,17.1,1.649,8.0
Rome,41.9,12.5,historical,1932,15.268,13.964,17.027,1.929,8.0
Rome,41.9,12.5,historical,1933,15.513,14.136,17.536,1.782,8.0
Rome,41.9,12.5,historical,1934,15.925,14.674,17.043,1.797,8.0
Rome,41.9,12.5,historical,1935,15.382,14.221,17.226,1.912,8.0
Rome,41.9,12.5,historical,1936,15.339,13.257,17.293,1.718,8.0
Rome,41.9,12.5,historical,1937,15.355,14.275,16.434,1.863,8.0
Rome,41.9,12.5,historical,1938,15.552,13.847,17.213,1.894,8.0
Rome,41.9,12.5,historical,1939,15.463,14.125,17.097,1.867,8.0
Rome,41.9,12.5,historical,1940,15.715,14.113,17.557,1.715,8.0
Rome,41.9,12.5,historical,1941,15.171,13.667,16.887,1.889,8.0
Rome,41.9,12.5,historical,1942,15.478,14.111,17.667,1.6,8.0
Rome,41.9,12.5,historical,1943,15.289,13.996,17.098,1.855,8.0
Rome,41.9,12.5,historical,1944,15.565,13.874,17.175,1.931,8.0
Rome,41.9,12.5,historical,1945,15.526,14.021,17.302,1.885,8.0
Rome,41.9,12.5,historical,1946,15.508,13.759,17.355,1.835,8.0
Rome,41.9,12.5,historical,1947,15.273,13.404,16.801,1.793,8.0
Rome,41.9,12.5,historical,1948,15.642,14.043,17.086,1.665,8.0
Rome,41.9,12.5,historical,1949,15.367,13.8,17.255,1.933,8.0
Rome,41.9,12.5,historical,1950,15.2,13.796,17.035,1.692,8.0
Rome,41.9,12.5,historical,1951,15.929,14.271,17.259,1.628,8.0
Rome,41.9,12.5,historical,1952,15.613,14.373,17.03,1.824,8.0
Rome,41.9,12.5,historical,1953,15.465,13.492,17.485,1.752,8.0
Rome,41.9,12.5,historical,1954,15.431,13.938,17.071,1.633,8.0
Rome,41.9,12.5,historical,1955,15.738,14.363,17.625,1.727,8.0
Rome,41.9,12.5,historical,1956,15.498,14.249,17.302,1.817,8.0
Rome,41.9,12.5,historical,1957,15.501,14.141,17.427,1.782,8.0
Rome,41.9,12.5,historical,1958,15.506,14.328,17.083,1.686,8.0
Rome,41.9,12.5,historical,1959,15.701,13.85,17.248,1.612,8.0
Rome,41.9,12.5,historical,1960,15.504,14.291,16.938,1.795,8.0
Rome,41.9,12.5,historical,1961,15.455,13.842,17.096,1.937,8.0
Rome,41.9,12.5,historical,1962,15.532,14.114,17.223,1.971,8.0
Rome,41.9,12.5,historical,1963,15.544,14.412,17.263,1.758,8.0
Rome,41.9,12.5,historical,1964,15.418,14.339,16.623,1.867,8.0
Rome,41.9,12.5,historical,1965,15.439,14.334,16.876,1.787,8.0
Rome,41.9,12.5,historical,1966,15.304,14.211,17.007,1.822,8.0
Rome,41.9,12.5,historical,1967,15.61,14.223,17.404,1.711,8.0
Rome,41.9,12.5,historical,1968,15.314,13.8,17.245,1.68,8.0
Rome,41.9,12.5,historical,1969,15.256,13.696,16.613,1.684,8.0
Rome,41.9,12.5,historical,1970,15.137,13.659,16.844,1.755,8.0
Rome,41.9,12.5,historical,1971,15.52,13.647,17.462,1.813,8.0
Rome,41.9,12.5,historical,1972,15.15,13.726,16.409,1.695,8.0
Rome,41.9,12.5,historical,1973,15.47,14.105,16.811,1.751,8.0
Rome,41.9,12.5,historical,1974,15.209,14.046,16.818,1.611,8.0
Rome,41.9,12.5,historical,1975,15.453,13.927,17.027,1.61,8.0
Rome,41.9,12.5,historical,1976,15.323,14.028,16.851,1.594,8.0
Rome,41.9,12.5,historical,1977,15.209,13.712,16.963,1.903,8.0
Rome,41.9,12.5,historical,1978,15.491,14.013,17.181,1.836,8.0
Rome,41.9,12.5,historical,1979,15.449,14.227,16.879,1.726,8.0
Rome,41.9,12.5,historical,1980,15.407,14.11,16.642,1.625,8.0
Rome,41.9,12.5,historical,1981,15.616,14.388,17.366,1.713,8.0
Rome,41.9,12.5,historical,1982,15.642,14.073,17.458,1.652,8.0
Rome,41.9,12.5,historical,1983,15.341,14.008,17.215,2.002,8.0
Rome,41.9,12.5,historical,1984,15.433,13.968,16.978,1.764,8.0
Rome,41.9,12.5,historical,1985,15.263,13.605,17.089,1.972,8.0
Rome,41.9,12.5,historical,1986,15.59,14.169,17.41,1.746,8.0
Rome,41.9,12.5,historical,1987,15.512,14.422,17.047,1.696,8.0
Rome,41.9,12.5,historical,1988,15.693,14.227,17.204,1.727,8.0
Rome,41.9,12.5,historical,1989,15.301,13.886,16.55,1.795,8.0
Rome,41.9,12.5,historical,1990,15.688,14.086,16.934,1.783,8.0
Rome,41.9,12.5,historical,1991,15.713,14.062,17.633,1.809,8.0
Rome,41.9,12.5,historical,1992,15.258,13.536,16.853,1.731,8.0
Rome,41.9,12.5,historical,1993,15.341,14.18,16.448,1.882,8.0
Rome,41.9,12.5,historical,1994,15.733,13.83,17.797,1.84,8.0
Rome,41.9,12.5,historical,1995,15.544,14.343,17.036,1.788,8.0
Rome,41.9,12.5,historical,1996,15.991,14.866,17.485,1.854,8.0
Rome,41.9,12.5,historical,1997,16.292,14.227,18.205,1.71,8.0
Rome,41.9,12.5,historical,1998,15.909,14.158,17.966,1.904,8.0
Rome,41.9,12.5,historical,1999,15.955,14.357,17.952,1.847,8.0
Rome,41.9,12.5,historical,2000,16.318,15.085,17.732,1.688,8.0
Rome,41.9,12.5,historical,2001,16.192,14.53,18.436,1.864,8.0
Rome,41.9,12.5,historical,2002,16.049,14.707,17.475,1.851,8.0
Rome,41.9,12.5,historical,2003,16.3,14.746,17.689,1.614,8.0
Rome,41.9,12.5,historical,2004,16.432,14.948,18.092,1.957,8.0
Rome,41.9,12.5,historical,2005,16.032,14.516,17.783,1.814,8.0
Rome,41.9,12.5,historical,2006,16.269,14.671,18.407,1.535,8.0
Rome,41.9,12.5,historical,2007,16.294,15.039,18.076,1.885,8.0
Rome,41.9,12.5,historical,2008,16.691,15.165,18.231,1.702,8.0
Rome,41.9,12.5,historical,2009,16.554,15.228,18.684,1.736,8.0
Rome,41.9,12.5,historical,2010,16.583,15.395,18.215,1.674,8.0
Rome,41.9,12.5,historical,2011,16.424,15.358,18.041,1.77,8.0
Rome,41.9,12.5,historical,2012,17.011,15.635,18.907,1.869,8.0
Rome,41.9,12.5,historical,2013,16.677,15.351,18.265,1.705,8.0
Rome,41.9,12.5,historical,2014,16.539,14.993,17.945,1.846,8.0
Rome,41.9,12.5,ssp126,2015,16.714,15.159,18.527,1.719,8.0
Rome,41.9,12.5,ssp126,2016,16.806,15.342,18.854,1.901,8.0
Rome,41.9,12.5,ssp126,2017,16.706,15.121,18.474,1.799,8.0
Rome,41.9,12.5,ssp126,2018,16.788,15.264,18.852,1.675,8.0
Rome,41.9,12.5,ssp126,2019,16.844,15.006,18.924,1.871,8.0
Rome,41.9,12.5,ssp126,2020,16.998,15.84,18.521,1.628,8.0
Rome,41.9,12.5,ssp126,2021,16.883,15.378,18.154,1.665,8.0
Rome,41.9,12.5,ssp126,2022,17.228,15.656,18.963,1.606,8.0
Rome,41.9,12.5,ssp126,2023,17.28,15.56,18.819,1.829,8.0
Rome,41.9,12.5,ssp126,2024,17.131,15.413,18.869,1.625,8.0
Rome,41.9,12.5,ssp126,2025,17.274,15.717,18.784,1.707,8.0
Rome,41.9,12.5,ssp126,2026,16.946,15.429,18.818,1.847,8.0
Rome,41.9,12.5,ssp126,2027,17.401,15.78,19.744,1.797,8.0
Rome,41.9,12.5,ssp126,2028,17.34,16.056,18.496,1.775,8.0
Rome,41.9,12.5,ssp126,2029,17.216,15.439,18.991,1.821,8.0
Rome,41.9,12.5,ssp126,2030,17.255,15.714,18.285,1.761,8.0
Rome,41.9,12.5,ssp126,2031,17.476,16.201,18.914,1.736,8.0
Rome,41.9,12.5,ssp126,2032,17.302,15.772,19.169,1.665,8.0
Rome,41.9,12.5,ssp126,2033,17.386,15.743,19.512,1.751,8.0
Rome,41.9,12.5,ssp126,2034,17.38,16.004,19.302,1.968,8.0
Rome,41.9,12.5,ssp126,2035,17.348,15.643,19.208,1.676,8.0
Rome,41.9,12.5,ssp126,2036,17.281,15.726,18.849,1.796,8.0
Rome,41.9,12.5,ssp126,2037,17.351,15.56,18.888,1.805,8.0
Rome,41.9,12.5,ssp126,2038,17.595,15.89,19.215,1.963,8.0
Rome,41.9,12.5,ssp126,2039,17.436,15.684,19.165,1.886,8.0
Rome,41.9,12.5,ssp126,2040,17.413,15.688,19.553,1.675,8.0
Rome,41.9,12.5,ssp126,2041,17.392,15.722,19.188,1.729,8.0
Rome,41.9,12.5,ssp126,2042,17.828,16.006,19.704,1.756,8.0
Rome,41.9,12.5,ssp126,2043,17.504,15.911,18.914,1.592,8.0
Rome,41.9,12.5,ssp126,2044,17.681,16.042,19.549,1.527,8.0
Rome,41.9,12.5,ssp126,2045,17.277,15.877,18.667,1.932,8.0
Rome,41.9,12.5,ssp126,2046,17.437,15.955,19.311,1.819,8.0
Rome,41.9,12.5,ssp126,2047,17.848,16.193,19.591,1.673,8.0
Rome,41.9,12.5,ssp126,2048,17.65,16.203,18.803,1.831,8.0
Rome,41.9,12.5,ssp126,2049,17.512,16.111,18.804,1.827,8.0
Rome,41.9,12.5,ssp126,2050,17.626,15.97,19.577,1.807,8.0
Rome,41.9,12.5,ssp126,2051,17.594,15.975,19.106,1.709,8.0
Rome,41.9,12.5,ssp126,2052,17.496,16.319,18.602,1.823,8.0
Rome,41.9,12.5,ssp126,2053,17.615,16.07,19.212,1.755,8.0
Rome,41.9,12.5,ssp126,2054,17.981,16.481,19.023,1.811,8.0
Rome,41.9,12.5,ssp126,2055,17.696,16.055,18.888,1.738,8.0
Rome,41.9,12.5,ssp126,2056,17.894,16.32,19.31,1.782,8.0
Rome,41.9,12.5,ssp126,2057,17.886,16.166,19.796,1.725,8.0
Rome,41.9,12.5,ssp126,2058,17.785,15.82,19.541,1.737,8.0
Rome,41.9,12.5,ssp126,2059,17.746,16.618,18.89,1.739,8.0
Rome,41.9,12.5,ssp126,2060,17.779,16.34,19.141,1.709,8.0
Rome,41.9,12.5,ssp126,2061,18.062,16.692,19.374,1.837,8.0
Rome,41.9,12.5,ssp126,2062,17.957,16.115,19.664,1.716,8.0
Rome,41.9,12.5,ssp126,2063,17.896,16.227,19.332,1.458,8.0
Rome,41.9,12.5,ssp126,2064,18.037,16.684,19.511,1.823,8.0
Rome,41.9,12.5,ssp126,2065,17.612,15.901,19.305,1.883,8.0
Rome,41.9,12.5,ssp126,2066,17.991,16.202,19.803,1.763,8.0
Rome,41.9,12.5,ssp126,2067,17.949,16.47,19.275,1.69,8.0
Rome,41.9,12.5,ssp126,2068,17.874,16.581,19.81,1.518,8.0
Rome,41.9,12.5,ssp126,2069,17.792,16.225,19.687,1.688,8.0
Rome,41.9,12.5,ssp126,2070,17.851,16.431,19.0,1.677,8.0
Rome,41.9,12.5,ssp126,2071,17.745,16.162,19.139,1.572,8.0
Rome,41.9,12.5,ssp126,2072,17.504,15.671,19.076,1.723,8.0
Rome,41.9,12.5,ssp126,2073,17.852,16.256,19.39,1.945,8.0
Rome,41.9,12.5,ssp126,2074,17.756,16.489,19.479,1.815,8.0
Rome,41.9,12.5,ssp126,2075,17.997,16.828,19.439,1.478,8.0
Rome,41.9,12.5,ssp126,2076,17.764,16.462,19.459,1.554,8.0
Rome,41.9,12.5,ssp126,2077,17.523,15.894,18.763,1.607,8.0
Rome,41.9,12.5,ssp126,2078,17.866,15.894,19.581,1.627,8.0
Rome,41.9,12.5,ssp126,2079,18.226,16.132,19.683,1.67,8.0
Rome,41.9,12.5,ssp126,2080,17.94,15.933,19.723,1.684,8.0
Rome,41.9,12.5,ssp126,2081,17.557,16.024,19.178,1.768,8.0
Rome,41.9,12.5,ssp126,2082,17.688,15.856,19.407,1.814,8.0
Rome,41.9,12.5,ssp126,2083,17.585,15.542,19.091,1.671,8.0
Rome,41.9,12.5,ssp126,2084,17.929,16.376,19.389,1.789,8.0
Rome,41.9,12.5,ssp126,2085,17.759,16.455,19.18,1.811,8.0
Rome,41.9,12.5,ssp126,2086,17.983,15.93,19.85,1.589,8.0
Rome,41.9,12.5,ssp126,2087,18.133,15.896,19.901,1.597,8.0
Rome,41.9,12.5,ssp126,2088,17.739,15.627,19.541,1.667,8.0
Rome,41.9,12.5,ssp126,2089,18.184,16.829,19.521,1.647,8.0
Rome,41.9,12.5,ssp126,2090,17.808,15.706,19.472,1.651,8.0
Rome,41.9,12.5,ssp126,2091,18.126,16.662,19.55,1.723,8.0
Rome,41.9,12.5,ssp126,2092,17.761,16.201,19.072,1.756,8.0
Rome,41.9,12.5,ssp126,2093,17.723,16.172,19.873,1.73,8.0
Rome,41.9,12.5,ssp126,2094,17.842,15.781,20.183,1.885,8.0
Rome,41.9,12.5,ssp126,2095,17.868,16.13,19.507,1.934,8.0
Rome,41.9,12.5,ssp126,2096,17.551,15.56,19.452,1.922,8.0
Rome,41.9,12.5,ssp126,2097,17.646,15.52,19.191,1.617,8.0
Rome,41.9,12.5,ssp126,2098,17.718,15.89,19.54,1.737,8.0
Rome,41.9,12.5,ssp126,2099,18.003,16.417,19.665,1.567,8.0
Rome,41.9,12.5,ssp126,2100,17.867,15.654,20.042,1.737,8.0
Rome,41.9,12.5,ssp245,2015,16.632,14.938,18.912,1.777,8.0
Rome,41.9,12.5,ssp245,2016,16.641,15.203,18.808,1.905,8.0
Rome,41.9,12.5,ssp245,2017,16.714,15.356,18.578,1.831,8.0
Rome,41.9,12.5,ssp245,2018,16.633,15.469,17.631,1.807,8.0
Rome,41.9,12.5,ssp245,2019,16.979,15.888,17.905,1.638,8.0
Rome,41.9,12.5,ssp245,2020,16.895,15.199,18.237,1.76,8.0
Rome,41.9,12.5,ssp245,2021,16.787,15.301,18.397,1.719,8.0
Rome,41.9,12.5,ssp245,2022,17.117,15.91,18.36,1.854,8.0
Rome,41.9,12.5,ssp245,2023,16.702,15.429,18.107,2.113,8.0
Rome,41.9,12.5,ssp245,2024,16.866,15.652,18.322,1.692,8.0
Rome,41.9,12.5,ssp245,2025,17.141,15.636,18.911,1.805,8.0
Rome,41.9,12.5,ssp245,2026,17.284,16.01,18.781,1.858,8.0
Rome,41.9,12.5,ssp245,2027,17.128,15.981,18.279,1.722,8.0
Rome,41.9,12.5,ssp245,2028,17.504,16.073,19.221,1.722,8.0
Rome,41.9,12.5,ssp245,2029,16.815,15.556,18.561,1.881,8.0
Rome,41.9,12.5,ssp245,2030,16.967,15.852,18.456,1.741,8.0
Rome,41.9,12.5,ssp245,2031,17.174,15.705,19.197,1.623,8.0
Rome,41.9,12.5,ssp245,2032,17.144,15.777,18.379,1.845,8.0
Rome,41.9,12.5,ssp245,2033,17.048,15.558,19.018,1.86,8.0
Rome,41.9,12.5,ssp245,2034,17.414,16.136,18.881,2.049,8.0
Rome,41.9,12.5,ssp245,2035,17.47,16.41,18.888,1.876,8.0
Rome,41.9,12.5,ssp245,2036,17.48,16.172,18.828,1.763,8.0
Rome,41.9,12.5,ssp245,2037,17.634,16.014,19.289,1.626,8.0
Rome,41.9,12.5,ssp245,2038,17.539,15.915,18.95,1.867,8.0
Rome,41.9,12.5,ssp245,2039,17.613,16.105,18.737,1.877,8.0
Rome,41.9,12.5,ssp245,2040,17.095,15.876,18.802,1.732,7.0
Rome,41.9,12.5,ssp245,2041,17.401,16.021,18.864,1.629,7.0
Rome,41.9,12.5,ssp245,2042,17.088,16.104,18.399,1.778,7.0
Rome,41.9,12.5,ssp245,2043,17.22,16.089,18.414,1.662,7.0
Rome,41.9,12.5,ssp245,2044,17.267,15.987,18.355,1.585,7.0
Rome,41.9,12.5,ssp245,2045,17.612,16.644,18.82,1.802,7.0
Rome,41.9,12.5,ssp245,2046,17.314,16.104,19.095,1.691,7.0
Rome,41.9,12.5,ssp245,2047,17.286,16.23,18.418,1.926,7.0
Rome,41.9,12.5,ssp245,2048,17.356,15.729,18.576,1.543,7.0
Rome,41.9,12.5,ssp245,2049,17.409,16.061,18.906,1.794,7.0
Rome,41.9,12.5,ssp245,2050,17.566,16.471,18.924,1.716,7.0
Rome,41.9,12.5,ssp245,2051,17.51,16.197,18.818,1.728,7.0
Rome,41.9,12.5,ssp245,2052,17.325,15.892,18.59,1.947,7.0
Rome,41.9,12.5,ssp245,2053,17.531,16.523,18.469,1.722,7.0
Rome,41.9,12.5,ssp245,2054,17.883,16.514,19.146,1.606,7.0
Rome,41.9,12.5,ssp245,2055,17.816,16.3,19.234,1.573,7.0
Rome,41.9,12.5,ssp245,2056,17.65,16.277,19.752,1.731,7.0
Rome,41.9,12.5,ssp245,2057,18.083,16.884,19.047,1.483,7.0
Rome,41.9,12.5,ssp245,2058,17.717,16.744,18.79,1.863,7.0
Rome,41.9,12.5,ssp245,2059,18.041,16.625,19.378,1.57,7.0
Rome,41.9,12.5,ssp245,2060,17.772,16.43,19.067,1.645,7.0
Rome,41.9,12.5,ssp245,2061,17.796,16.829,18.815,1.657,7.0
Rome,41.9,12.5,ssp245,2062,17.952,16.406,19.533,1.421,7.0
Rome,41.9,12.5,ssp245,2063,18.204,16.663,19.978,1.638,7.0
Rome,41.9,12.5,ssp245,2064,18.071,17.199,19.096,1.716,7.0
Rome,41.9,12.5,ssp245,2065,18.137,16.905,19.544,1.741,7.0
Rome,41.9,12.5,ssp245,2066,17.933,16.418,19.141,1.637,7.0
Rome,41.9,12.5,ssp245,2067,17.81,16.642,18.811,1.729,7.0
Rome,41.9,12.5,ssp245,2068,17.828,16.843,19.091,1.521,7.0
Rome,41.9,12.5,ssp245,2069,18.322,17.586,19.319,1.543,7.0
Rome,41.9,12.5,ssp245,2070,18.072,16.902,19.525,1.659,7.0
Rome,41.9,12.5,ssp245,2071,17.964,16.579,19.584,1.769,7.0
Rome,41.9,12.5,ssp245,2072,18.019,17.086,19.049,1.572,7.0
Rome,41.9,12.5,ssp245,2073,18.215,17.258,19.356,1.555,7.0
Rome,41.9,12.5,ssp245,2074,18.02,16.59,19.67,1.785,7.0
